# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
2.2035272353337742e-08	-0.24370146	-0.9691745	-0.036201674	0.08780038	0.34917265	0.013042682
2.217110097738127e-08	-0.045095176	-0.9983266	-0.03620175	0.016246818	0.35967556	0.013042709
2.2307750454064366e-08	0.15653102	-0.9870094	-0.036201745	-0.05639475	0.3555982	0.013042708
2.2444256161127204e-08	0.35156572	-0.935463	-0.03620166	-0.12666154	0.33702713	0.013042675
2.2580796585159285e-08	0.532318	-0.84577006	-0.03620172	-0.19178268	0.3047127	0.013042698
2.2717491484931466e-08	0.6915331	-0.72143716	-0.036201674	-0.24914443	0.2599182	0.013042682
2.2854540931852855e-08	0.8227885	-0.5671937	-0.036201272	-0.29643297	0.20434766	0.0130425375
2.2990810936558754e-08	0.91979873	-0.3907172	-0.036201287	-0.33138365	0.14076698	0.013042543
2.3127992845578298e-08	0.9797247	-0.1970511	-0.036201447	-0.3529737	0.07099326	0.013042599
2.3264644267225083e-08	0.99933684	0.0039394344	-0.036201604	-0.36003947	-0.0014192932	0.013042657
2.3401172914438033e-08	0.9781778	0.20459178	-0.03620156	-0.35241634	-0.07371	0.013042641
2.353762843750222e-08	0.91718864	0.39680526	-0.036201626	-0.33044326	-0.14296037	0.013042664
2.367453826659686e-08	0.8184666	0.5734126	-0.036201783	-0.29487586	-0.20658818	0.013042722
2.381069306973045e-08	0.6870079	0.7257477	-0.03620147	-0.24751413	-0.2614712	0.013042608
2.3947201637027262e-08	0.52725196	0.84893745	-0.036202375	-0.18995751	-0.30585384	0.013042935
2.4084973747295954e-08	0.34425303	0.9381787	-0.036201887	-0.12402694	-0.33800554	0.013042759
2.422089767550883e-08	0.14967202	0.9880728	-0.036201946	-0.0539236	-0.3559813	0.01304278
2.4358184683616755e-08	-0.052971303	0.99793965	-0.03620193	0.019084416	-0.35953614	0.013042774
2.4494846305392772e-08	-0.2525357	0.9669101	-0.036201976	0.09098317	-0.34835684	0.013042791
2.4631303019391815e-08	-0.44151375	0.8965239	-0.036201797	0.15906788	-0.32299823	0.013042726
2.4768256672570573e-08	-0.61309385	0.7891802	-0.036201987	0.22088449	-0.28432462	0.013042796
2.490501883400589e-08	-0.75934297	0.6496829	-0.036201786	0.2735749	-0.23406672	0.013042723
2.504019238501219e-08	-0.8733929	0.48566893	-0.03620188	0.3146646	-0.17497604	0.013042756
2.5176578216026544e-08	-0.9530834	0.30053532	-0.03620188	0.34337538	-0.1082764	0.013042756
2.5313261719992534e-08	-0.99404943	0.102738276	-0.036202002	0.35813457	-0.037014384	0.0130428
2.544974590303304e-08	-0.9944325	-0.098962516	-0.03620191	0.35827258	0.03565406	0.013042766
2.558627080002219e-08	-0.95428777	-0.2966892	-0.03620203	0.3438093	0.106890716	0.013042809
2.572272720035514e-08	-0.8752939	-0.48223448	-0.036202017	0.31534952	0.17373869	0.013042806
2.5859543793935e-08	-0.76031274	-0.64854765	-0.03620147	0.2739243	0.23365772	0.013042608
2.599480210290193e-08	-0.6160276	-0.7868923	-0.03620181	0.22194144	0.2835003	0.01304273
2.6131358260502573e-08	-0.44537473	-0.8946121	-0.036202103	0.1604589	0.32230943	0.013042837
2.626883927230587e-08	-0.25523612	-0.9662009	-0.036201656	0.091956064	0.34810132	0.013042675
2.6405089805626187e-08	-0.056368563	-0.99775356	-0.036201566	0.020308377	0.35946912	0.013042644
2.654136051879946e-08	0.14481716	-0.988796	-0.036201756	-0.052174497	0.35624188	0.013042711
2.667794762861459e-08	0.34056333	-0.9395244	-0.036202095	-0.12269761	0.33849037	0.013042834
2.6814610108981304e-08	0.52251166	-0.85186327	-0.036202323	-0.18824968	0.30690795	0.013042916
2.695179502102734e-08	0.6836832	-0.7288805	-0.036201917	-0.24631631	0.26259995	0.01304277
2.7087817123149927e-08	0.81572396	-0.5773074	-0.036201775	-0.29388773	0.20799139	0.013042718
2.722500911725273e-08	0.91545457	-0.4007897	-0.036201827	-0.32981855	0.14439589	0.013042737
2.7361492484121374e-08	0.97728765	-0.20880215	-0.03620182	-0.3520956	0.07522691	0.013042735
2.7498089347495056e-08	0.9993114	-0.008140969	-0.03620177	-0.3600303	0.0029330156	0.013042716
2.7634803130448397e-08	0.9805264	0.19302222	-0.036201872	-0.35326248	-0.06954174	0.013042754
2.7771252623482965e-08	0.9218152	0.38593563	-0.036201928	-0.33211014	-0.13904428	0.013042774
2.7908120882773915e-08	0.8252218	0.5636474	-0.036201704	-0.29730958	-0.20306998	0.013042693
2.8045030421629662e-08	0.69477946	0.7183113	-0.03620185	-0.25031406	-0.25879204	0.013042745
2.8181461573514498e-08	0.5364549	0.8431521	-0.036202386	-0.19327313	-0.3037695	0.013042939
2.831885999403206e-08	0.35495412	0.9341826	-0.036202013	-0.12788233	-0.3365658	0.013042805
2.8455486854439005e-08	0.1599289	0.98646456	-0.036201783	-0.05761893	-0.3554019	0.013042722
2.8592380523909622e-08	-0.042018447	0.99846077	-0.036201805	0.01513834	-0.3597239	0.013042729
2.8728843307208687e-08	-0.2416254	0.9696942	-0.03620184	0.08705242	-0.34935993	0.013042741
2.8865455967967825e-08	-0.4315922	0.90134215	-0.03620175	0.15549335	-0.32473415	0.013042709
2.9001827675284164e-08	-0.60365963	0.79641986	-0.036201317	0.21748555	-0.2869329	0.013042554
2.913814528081996e-08	-0.7511239	0.65916795	-0.036201794	0.27061373	-0.23748398	0.013042726
2.9274968983675017e-08	-0.86843634	0.4944772	-0.036202118	0.31287888	-0.17814948	0.013042841
2.941178174485759e-08	-0.95019144	0.30955744	-0.03620215	0.3423335	-0.11152686	0.013042854
2.9548528715537343e-08	-0.99304134	0.112064354	-0.036201864	0.35777137	-0.04037437	0.01304275
2.9684684867055743e-08	-0.99536103	-0.08913982	-0.036201853	0.3586071	0.032115154	0.013042746
2.982123221050311e-08	-0.95716083	-0.2872849	-0.03620197	0.3448444	0.103502564	0.013042789
2.9958002537290525e-08	-0.87977624	-0.47400758	-0.03620202	0.3169644	0.1707747	0.013042808
3.009466407112128e-08	-0.7665058	-0.64121634	-0.036202032	0.27615547	0.23101641	0.013042811
3.023140694601835e-08	-0.6218353	-0.7823109	-0.036202103	0.22403383	0.28184974	0.013042837
3.0367397257995754e-08	-0.45273113	-0.8909118	-0.036201872	0.16310924	0.32097632	0.013042754
3.0503383394960324e-08	-0.26532328	-0.96347964	-0.03620193	0.095590256	0.34712094	0.013042774
3.064008104164131e-08	-0.066134155	-0.9971539	-0.036201946	0.02382671	0.35925302	0.01304278
3.077698176495912e-08	0.13605517	-0.9900396	-0.036201872	-0.049017742	0.35668993	0.013042754
