# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
5.73609247403424e-08	0.6249223	0.780347	-0.023037417	-0.22514603	-0.28114218	0.008299883
5.754323038903786e-08	0.4822716	0.8757189	-0.023037765	-0.17375207	-0.31550264	0.00830001
5.77295331767744e-08	0.3218489	0.94651073	-0.023037415	-0.11595522	-0.3410074	0.008299883
5.791151948616062e-08	0.15554616	0.98756003	-0.023037536	-0.05603993	-0.35579658	0.008299926
5.80935610142424e-08	-0.015376413	0.99961644	-0.023037639	0.0055397903	-0.36014026	0.008299964
5.8276382561761794e-08	-0.18656948	0.98217165	-0.023037586	0.06721696	-0.35385528	0.008299945
5.845925899940775e-08	-0.35228297	0.93561	-0.023037398	0.12691996	-0.3370801	0.008299878
5.864162042071703e-08	-0.5071337	0.86155945	-0.023037422	0.18270934	-0.31040126	0.008299885
5.8823678114405816e-08	-0.6468184	0.76229614	-0.023037879	0.2330347	-0.27463883	0.008300051
5.9007763892555445e-08	-0.76872295	0.63916695	-0.023037197	0.2769543	-0.23027807	0.008299805
5.919074048909692e-08	-0.86701614	0.49774736	-0.02303747	0.3123672	-0.17932764	0.008299904
5.937799156481248e-08	-0.9409484	0.33776554	-0.023037985	0.3390034	-0.12168963	0.008300088
5.956231657069386e-08	-0.985174	0.1700045	-0.023037737	0.35493696	-0.061248954	0.0083
5.974466832994187e-08	-0.99973416	-0.0010160117	-0.02303769	0.36018264	0.00036604708	0.008299983
5.99268964182861e-08	-0.9848465	-0.17189156	-0.023037707	0.35481894	0.061928816	0.00829999
6.011025584199381e-08	-0.9406087	-0.3387104	-0.023037527	0.33888102	0.12203005	0.008299924
6.029360245158661e-08	-0.86834526	-0.49542493	-0.023037544	0.31284606	0.1784909	0.00829993
6.047748547600184e-08	-0.7698851	-0.63776666	-0.023037791	0.27737302	0.22977355	0.008300019
6.065947363070034e-08	-0.64970654	-0.75983596	-0.02303825	0.23407525	0.2737525	0.008300184
6.084291711177135e-08	-0.5092739	-0.8602962	-0.023037499	0.18348038	0.30994615	0.008299914
6.102642178212808e-08	-0.35359836	-0.93511367	-0.023037704	0.12739387	0.33690125	0.008299988
6.120947696412936e-08	-0.18778418	-0.9819402	-0.02303772	0.067654595	0.3537719	0.008299993
6.139346243832775e-08	-0.015515599	-0.99961424	-0.023037655	0.005589936	0.36013946	0.008299969
6.157680096060965e-08	0.1566162	-0.98739094	-0.023037713	-0.056425437	0.35573566	0.0082999915
6.175975903597226e-08	0.3237421	-0.94586486	-0.02303749	-0.11663729	0.34077471	0.00829991
6.194217917843742e-08	0.48081687	-0.8765184	-0.023037368	-0.17322794	0.3157907	0.008299867
6.212496452588333e-08	0.6239782	-0.7811021	-0.023037627	-0.22480588	0.28141424	0.00829996
6.230959930889068e-08	0.7498149	-0.66124654	-0.023037717	-0.27014214	0.23823288	0.008299992
6.249215452527475e-08	0.851971	-0.5230821	-0.023037596	-0.30694675	0.18845518	0.008299949
6.267650085397749e-08	0.9295815	-0.36789614	-0.02303758	-0.3349082	0.13254502	0.008299943
6.286113943253417e-08	0.9792465	-0.20135981	-0.02303746	-0.35280138	0.07254559	0.0082999
6.304376260861597e-08	0.9992651	-0.030636877	-0.023037609	-0.3600136	0.011037806	0.008299954
6.322699929953606e-08	0.9896609	0.14156465	-0.023037512	-0.3565535	-0.051002692	0.008299919
6.340978430327953e-08	0.9507349	0.30914804	-0.02303766	-0.3425293	-0.11137937	0.008299973
6.359356863454519e-08	0.8832122	0.46840766	-0.023037154	-0.31820232	-0.16875719	0.00829979
6.377533082257371e-08	0.790416	0.6121372	-0.023037735	-0.28476983	-0.22053984	0.008299999
6.395605254818508e-08	0.6751954	0.73727906	-0.02303746	-0.24325834	-0.26562575	0.0082999
6.413903376921827e-08	0.5386335	0.8422252	-0.023037508	-0.19405803	-0.30343556	0.008299917
6.432067556735075e-08	0.38724965	0.92168707	-0.023037532	-0.1395177	-0.33206397	0.008299926
6.450459416360787e-08	0.22244939	0.9746721	-0.023037383	-0.08014372	-0.3511533	0.008299872
6.468817134350634e-08	0.05130105	0.99841756	-0.023037516	-0.018482659	-0.35970828	0.008299919
6.487111624963699e-08	-0.12078889	0.99241096	-0.023037491	0.043517627	-0.35754427	0.008299911
6.505385888571781e-08	-0.28911287	0.9570178	-0.023037495	0.10416113	-0.34479287	0.008299912
6.523622859762493e-08	-0.44856423	0.89345366	-0.023037216	0.16160801	-0.32189208	0.008299811
6.541943335797621e-08	-0.59542286	0.80308217	-0.02303765	0.21451801	-0.28933316	0.008299968
6.56010849485126e-08	-0.72356015	0.6898769	-0.02303786	0.26068312	-0.24854776	0.008300044
6.578372895970279e-08	-0.8310533	0.55571556	-0.02303765	0.29941058	-0.20021233	0.008299968
6.596602439804111e-08	-0.9138387	0.40542343	-0.023037368	0.32923636	-0.14606532	0.008299867
6.614724272262087e-08	-0.96945786	0.24417354	-0.023037279	0.34927475	-0.087970465	0.008299835
6.633055516544916e-08	-0.99700344	0.07384748	-0.023037493	0.3591988	-0.026605655	0.008299911
6.65133737231284e-08	-0.9948985	-0.09821582	-0.023037555	0.3584405	0.035385035	0.008299934
6.669645046654934e-08	-0.96325356	-0.26760396	-0.023037542	0.34703946	0.09641193	0.008299929
6.687992655143513e-08	-0.90282905	-0.4293822	-0.023037681	0.32526982	0.15469715	0.008299978
6.706345459889917e-08	-0.8154364	-0.5783881	-0.02303757	0.29378414	0.20838076	0.008299939
6.724484646175457e-08	-0.7051276	-0.70870626	-0.023037756	0.25404227	0.25533158	0.008300006
6.742483667296995e-08	-0.5753318	-0.81759566	-0.023037788	0.20727962	0.2945621	0.008300018
6.760794290323421e-08	-0.42635936	-0.9042606	-0.02303751	0.15360808	0.32578558	0.008299918
6.778992025223651e-08	-0.26574242	-0.96376884	-0.023037564	0.09574126	0.34722513	0.0082999375
6.797316936612789e-08	-0.0961318	-0.995102	-0.02303757	0.03463421	0.35851377	0.008299939
6.815560085971706e-08	0.07557218	-0.9968742	-0.023037601	-0.027227022	0.35915226	0.0082999505
6.833878391793534e-08	0.24573398	-0.9690636	-0.023037678	-0.08853265	0.34913272	0.008299978
6.85225570280896e-08	0.40909302	-0.91220194	-0.023037044	-0.14738739	0.3286467	0.00829975
6.870422507322364e-08	0.5585592	-0.8291447	-0.023037368	-0.20123681	0.29872295	0.008299867
6.8887347272229e-08	0.69267476	-0.7208822	-0.023036994	-0.24955577	0.2597183	0.008299733
6.907347005100375e-08	0.8078685	-0.5889124	-0.023036696	-0.2910576	0.21217243	0.008299625
6.925535467269415e-08	0.8964991	-0.44244647	-0.023037275	-0.32298928	0.15940392	0.008299833
6.94377556203514e-08	0.9589798	-0.2825369	-0.023037137	-0.34549975	0.10179194	0.008299784
6.96214202115313e-08	0.99331516	-0.11311259	-0.023037372	-0.35787004	0.040752023	0.008299869
