# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
3.3347296187765124e-08	0.99882966	-0.04791659	-0.0065826983	-0.35985678	0.017263314	0.002371604
3.372526377388207e-08	0.99852806	0.053837337	-0.0065823733	-0.35974813	-0.019396432	0.0023714872
3.409614272064284e-08	0.9881816	0.15314628	-0.006582591	-0.35602054	-0.055175297	0.0023715657
3.4473468626189327e-08	0.9675463	0.25260845	-0.0065824	-0.34858602	-0.09100938	0.0023714965
3.484856416354396e-08	0.937137	0.34889966	-0.006581963	-0.3376302	-0.12570101	0.0023713391
3.52077050221685e-08	0.89906216	0.43777168	-0.006582147	-0.32391274	-0.15771967	0.0023714057
3.5575918620687977e-08	0.8512997	0.52463853	-0.006582367	-0.30670494	-0.18901595	0.0023714849
3.5575918620687977e-08	0.8512997	0.52463853	-0.006582367	-0.30670494	-0.18901595	0.0023714849
3.5950117943164644e-08	0.79419523	0.60762715	-0.006581216	-0.2861314	-0.21891496	0.0023710702
3.5950117943164644e-08	0.79419523	0.60762715	-0.006581216	-0.2861314	-0.21891496	0.0023710702
3.6318374189181475e-08	0.7301304	0.6832763	-0.006582249	-0.2630502	-0.24616969	0.002371442
3.668210856020047e-08	0.65980244	0.75141037	-0.0065820883	-0.23771258	-0.2707169	0.0023713843
3.7017719453960466e-08	0.58928436	0.807899	-0.0065818653	-0.21230644	-0.29106855	0.0023713042
3.7375389368175725e-08	0.5088478	0.8608314	-0.0065818564	-0.18332687	-0.31013897	0.002371301
3.7375389368175725e-08	0.5088478	0.8608314	-0.0065818564	-0.18332687	-0.31013897	0.002371301
3.771257843993595e-08	0.428686	0.9034296	-0.006581933	-0.15444632	-0.32548618	0.0023713284
3.8056633087959217e-08	0.3432569	0.9392186	-0.0065818056	-0.12366805	-0.33838022	0.0023712823
3.8436887711039534e-08	0.24544026	0.9693894	-0.0065821665	-0.08842683	-0.34925008	0.0023714127
3.882357470853596e-08	0.14333436	0.98965245	-0.0065822685	-0.05164028	-0.3565504	0.0023714495
3.92210535324816e-08	0.0367716	0.999302	-0.0065824734	-0.013248013	-0.36002696	0.002371523
3.9597453994142244e-08	-0.06455012	0.99789274	-0.00658245	0.023256015	-0.3595192	0.0023715147
3.996935288251971e-08	-0.16401452	0.98643595	-0.0065825647	0.059090897	-0.3553916	0.0023715561
4.0362694632566757e-08	-0.2674042	0.96356195	-0.006582497	0.09633996	-0.34715056	0.0023715317
4.074799929358544e-08	-0.3657812	0.93067765	-0.0065828636	0.13178307	-0.33530307	0.0023716637
4.1099640604209355e-08	-0.4521581	0.8919136	-0.006582637	0.1629028	-0.32133722	0.0023715817
4.148073672815413e-08	-0.5411686	0.8408884	-0.006582036	0.19497135	-0.30295396	0.0023713657
4.187715994707842e-08	-0.6276959	0.7784308	-0.006582118	0.2261453	-0.28045183	0.002371395
4.2257903409864346e-08	-0.70408255	0.71008766	-0.006582046	0.25366575	-0.25582927	0.002371369
4.264689809883685e-08	-0.7744821	0.6325617	-0.0065813675	0.2790292	-0.22789833	0.0023711245
4.309199171208429e-08	-0.8445667	0.53541005	-0.006582102	0.30427915	-0.1928967	0.0023713894
4.3466660447692527e-08	-0.89420664	0.44760624	-0.006582472	0.32216337	-0.16126287	0.0023715226
4.387995107249397e-08	-0.9383948	0.3455024	-0.0065830215	0.33808342	-0.124477066	0.0023717207
4.426629964671411e-08	-0.96920633	0.24616238	-0.006582885	0.34918416	-0.08868699	0.0023716714
4.461461806125908e-08	-0.9880044	0.15428562	-0.0065824296	0.35595667	-0.05558578	0.0023715072
4.4974789988807376e-08	-0.9983025	0.05786893	-0.0065823384	0.35966682	-0.020848926	0.0023714746
4.5335945538712725e-08	-0.9992035	-0.03935746	-0.006582383	0.35999143	0.014179643	0.0023714905
4.57145330178587e-08	-0.9900075	-0.14086148	-0.0065824175	0.35667837	0.050749354	0.002371503
4.608997198027545e-08	-0.9707311	-0.24007891	-0.006582637	0.34973347	0.08649525	0.0023715817
4.645843026342834e-08	-0.9421692	-0.335073	-0.006582406	0.33944324	0.12071958	0.0023714988
4.683324673378131e-08	-0.9036038	-0.42831862	-0.0065824757	0.32554895	0.15431395	0.002371524
4.721779031311905e-08	-0.8544844	-0.5194355	-0.0065817386	0.30785227	0.18714142	0.0023712586
4.7573511508214077e-08	-0.80087906	-0.5987901	-0.006582298	0.28853944	0.21573114	0.00237146
4.791938473897866e-08	-0.7417074	-0.6706914	-0.0065823505	0.26722115	0.24163562	0.0023714788
4.8252629439007654e-08	-0.67860544	-0.7344736	-0.0065821134	0.2444869	0.264615	0.0023713936
4.8646002259930197e-08	-0.59713703	-0.8021122	-0.0065826764	0.2151356	0.2889837	0.0023715962
4.897876194762838e-08	-0.5229505	-0.8523377	-0.006582362	0.18840776	0.3070789	0.002371483
4.93384799590566e-08	-0.4380474	-0.8989278	-0.0065831663	0.15781903	0.32386428	0.0023717727
4.9694671693292014e-08	-0.34991774	-0.9367574	-0.006582725	0.12606782	0.3374935	0.0023716139
4.9694671693292014e-08	-0.34991774	-0.9367574	-0.006582725	0.12606782	0.3374935	0.0023716139
5.006259932747424e-08	-0.25552464	-0.9667801	-0.006582317	0.092060015	0.34831002	0.0023714667
5.042130816263205e-08	-0.16107313	-0.98692054	-0.0065825535	0.05803117	0.35556614	0.002371552
5.084982720876811e-08	-0.046350177	-0.99890363	-0.006582595	0.016698968	0.35988346	0.0023715668
