# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
2.231272647083577e-09	0.010397671	0.15348254	-0.9880967	-0.0037460565	-0.05529645	0.35598993
2.2434198861088603e-09	-0.06283509	0.1390784	-0.98828596	0.022638127	-0.050106946	0.35605812
2.255578106178474e-09	-0.12016939	0.092099614	-0.98847204	0.043294437	-0.033181503	0.35612518
2.267750922645531e-09	-0.14826663	0.024036137	-0.9886553	0.053417265	-0.008659702	0.3561912
2.2799373175047037e-09	-0.14081822	-0.04872702	-0.98883563	0.050733767	0.017555293	0.35625613
2.2921357783007036e-09	-0.100031644	-0.10884272	-0.98901314	0.036039244	0.039213687	0.35632008
2.304347295191798e-09	-0.036026783	-0.14216049	-0.98918784	0.012979672	0.05121736	0.35638303
2.316571521217709e-09	0.03563453	-0.14105882	-0.98935974	-0.0128383525	0.050820448	0.35644495
2.32880950319208e-09	0.09772017	-0.10622313	-0.98952895	-0.035206467	0.0382699	0.35650593
2.3410603201772697e-09	0.13545427	-0.04642342	-0.9896955	-0.048801254	0.016725358	0.35656592
2.3533244542509673e-09	0.14006707	0.023659054	-0.9898594	-0.050463147	-0.008523847	0.356625
2.365603019912923e-09	0.11084979	0.087013975	-0.99002075	-0.03993679	-0.031349257	0.35668314
2.377894049530232e-09	0.055280425	0.12840854	-0.99017954	-0.019916344	-0.046262823	0.35674033
2.3902003950837194e-09	-0.012871245	0.13809207	-0.99033576	0.004637232	-0.049751587	0.35679662
2.40251964863642e-09	-0.07689138	0.1140967	-0.99048966	0.027702305	-0.04110658	0.35685208
2.4148550542975773e-09	-0.12125707	0.06266563	-0.9906412	0.0436863	-0.022577073	0.35690662
2.427203041428219e-09	-0.135366	-0.003301547	-0.9907902	0.048769444	0.0011894761	0.35696033
2.4395641978337326e-09	-0.116144635	-0.067486875	-0.99093693	0.041844405	0.024314065	0.35701323
2.4519403992843203e-09	-0.06871223	-0.11417691	-0.99108136	0.024755534	0.041135475	0.3570652
2.4643326011509134e-09	-0.005068341	-0.13209888	-0.9912236	0.0018260138	0.04759238	0.35711646
2.476737388812443e-09	0.058880974	-0.117180645	-0.9913636	-0.021213545	0.04221766	0.3571669
2.4891570812268308e-09	0.1073354	-0.07351281	-0.99150145	-0.03867063	0.026485078	0.35721654
2.5015940408230497e-09	0.12847486	-0.012253265	-0.99163705	-0.046286725	0.004414587	0.3572654
2.5140462209801463e-09	0.11736416	0.051153123	-0.9917707	-0.042283773	-0.018429365	0.35731357
2.5265133847909163e-09	0.077162765	0.100876324	-0.99190223	-0.02780008	-0.03634356	0.35736096
2.5389946890893107e-09	0.018273866	0.12465696	-0.99203163	-0.0065836795	-0.044911213	0.3574076
2.551490793672692e-09	-0.044324614	0.116857834	-0.9921591	0.015969202	-0.042101357	0.35745353
2.5640035921218985e-09	-0.0948726	0.07981607	-0.99228454	0.03418055	-0.02875601	0.3574987
2.5765315896880576e-09	-0.120777816	0.023215553	-0.9924081	0.043513644	-0.008364063	0.35754326
2.5890741536400944e-09	-0.11579956	-0.038409837	-0.99252975	0.04172008	0.013838235	0.35758704
2.601633268645325e-09	-0.081571564	-0.0894049	-0.99264944	0.029388472	0.032210656	0.35763013
2.6142084702448676e-09	-0.027134895	-0.11694786	-0.99276733	0.009776117	0.04213379	0.35767263
2.6267989968737364e-09	0.033405047	-0.11430991	-0.9928834	-0.012035118	0.041183397	0.3577144
2.6394057818275107e-09	0.084525384	-0.08252995	-0.9929977	-0.03045267	0.02973376	0.35775566
2.6520288504172783e-09	0.1132551	-0.030092668	-0.9931102	-0.040803365	0.010841738	0.35779613
2.6646690428097124e-09	0.11248931	0.02929856	-0.993221	-0.04052747	-0.01055564	0.3578361
2.6773241723196342e-09	0.0827829	0.08026582	-0.99332994	-0.029824894	-0.028918043	0.35787538
2.689996275550419e-09	0.032149583	0.109766506	-0.99343735	-0.011582801	-0.039546505	0.35791403
2.7026846931955745e-09	-0.026054243	0.11042375	-0.9935431	0.009386782	-0.0397833	0.35795212
2.715389677416347e-09	-0.07663546	0.082416005	-0.9936472	0.027610097	-0.02969271	0.3579896
2.728112163569178e-09	-0.10652669	0.033373192	-0.9937497	0.038379267	-0.012023641	0.35802656
2.740851863600262e-09	-0.10817399	-0.02365428	-0.9938506	0.038972754	0.008522127	0.35806295
2.7536082974761117e-09	-0.08148651	-0.07364501	-0.9939499	0.02935783	0.02653271	0.35809872
2.766382894474831e-09	-0.03380478	-0.10356827	-0.99404776	0.012179133	0.03731341	0.35813397
2.779171932542774e-09	0.022055717	-0.1057886	-0.9941441	-0.007946199	0.03811335	0.35816866
2.7919782966570856e-09	0.07126751	-0.08006301	-0.99423885	-0.025676146	0.028844975	0.35820282
2.80480295991668e-09	0.1008918	-0.03353094	-0.99433225	-0.03634914	0.012080474	0.35823646
2.8176437300753413e-09	0.10330121	0.021202317	-0.99442416	-0.037217196	-0.0076387376	0.35826957
2.8305033255127344e-09	0.078183755	0.0694835	-0.99451464	-0.028167918	-0.025033407	0.35830218
2.843380209524435e-09	0.03257464	0.09850021	-0.9946038	-0.0117359385	-0.0354875	0.35833424
2.8562755931977806e-09	-0.021076385	0.10072056	-0.99469155	0.007593367	-0.036287446	0.35836592
2.8691884854660657e-09	-0.0682684	0.075870916	-0.994778	0.024595633	-0.027334657	0.35839704
2.8821196639641916e-09	-0.0963785	0.030966215	-0.994863	0.034723096	-0.011156459	0.35842767
2.89506808162814e-09	-0.098048106	-0.02162513	-0.9949468	0.03532462	0.007791068	0.35845786
2.9080342692382135e-09	-0.07314836	-0.06757447	-0.99502915	0.026353778	0.024345625	0.35848755
