# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
2.0942685806239344e-08	0.2578169	-0.96605366	-0.016455587	-0.09288587	0.3480483	0.0059285928
2.116780274714757e-08	0.40073377	-0.9160468	-0.016456097	-0.14437574	0.33003187	0.0059287767
2.139163058387362e-08	0.5337291	-0.84549546	-0.01645581	-0.19229108	0.30461377	0.005928674
2.161728763975019e-08	0.65555364	-0.7549694	-0.016455846	-0.23618184	0.27199918	0.005928686
2.183995638892334e-08	0.76096857	-0.6485801	-0.016455717	-0.27416056	0.2336694	0.0059286403
2.206186813697409e-08	0.8490411	-0.52807057	-0.01645543	-0.30589122	0.19025244	0.005928536
2.228484578275996e-08	0.9184751	-0.39513633	-0.016455395	-0.33090678	0.1423591	0.005928524
2.2511849726681803e-08	0.9679275	-0.2506903	-0.016455105	-0.3487234	0.09031831	0.005928419
2.273749132759963e-08	0.9947186	-0.10131283	-0.016455252	-0.35837567	0.036500826	0.0059284726
2.2959684544586093e-08	0.99870795	0.04808159	-0.016455414	-0.35981295	-0.01732276	0.0059285304
2.3183849483649516e-08	0.9801235	0.1977046	-0.016455753	-0.35311735	-0.071228705	0.0059286524
2.3408174833544417e-08	0.9392149	0.34293526	-0.016455593	-0.33837885	-0.12355217	0.0059285946
2.363316891683735e-08	0.8767033	0.48075017	-0.016455393	-0.3158573	-0.17320392	0.0059285234
2.3857850843973318e-08	0.7942376	0.60738444	-0.016455183	-0.2861467	-0.2188275	0.0059284475
2.408144922289018e-08	0.69415593	0.71963656	-0.016455166	-0.2500894	-0.25926954	0.005928442
2.4308590386476425e-08	0.5764202	0.81698775	-0.016456	-0.20767176	-0.29434308	0.005928742
2.4533023634531108e-08	0.44685817	0.8944535	-0.016455295	-0.16099335	-0.32225233	0.0059284875
2.4756209003716414e-08	0.30791318	0.9512722	-0.016455205	-0.110934466	-0.34272283	0.005928456
2.4973309532471616e-08	0.16606876	0.9859769	-0.016455358	-0.059830986	-0.3552262	0.00592851
